Year,Month,Quarter,Region,Product,Revenue,Cost,Profit,Profit_Margin_pct,Active_Customers,New_Customers,Churned_Customers,Usage_Units,Customer_Satisfaction,NPS_Score,Support_Tickets,Marketing_Spend,Features_Released,Avg_Revenue_per_Customer,Churn_Rate_pct
2021,3,Q1,Latin America,AI Consulting,47123.83,24485.25,22638.58,48.04,6,1,0,232,8.95,54.0,6,12871.56,1,7853.97,4.74
2021,3,Q1,Latin America,AI Education,6937.01,2965.94,3971.07,57.24,15,8,1,76,8.5,45.3,22,3803.28,2,462.47,4.98
2021,3,Q1,Latin America,AI Hardware,10519.71,7521.01,2998.7,28.51,3,0,0,8,6.82,16.2,4,6335.97,0,3506.57,0.95
2021,3,Q1,Latin America,AI Platform,89735.09,40909.07,48826.01,54.41,46,18,2,2649,8.25,37.0,58,20800.51,1,1950.76,3.51
2021,3,Q1,North America,AI Consulting,96906.64,49212.65,47693.99,49.22,16,3,0,492,8.76,44.5,20,27899.97,2,6056.66,2.06
2021,3,Q1,North America,AI Education,13464.59,6423.7,7040.89,52.29,35,10,2,158,8.01,39.4,45,10324.84,3,384.7,5.03
2021,3,Q1,North America,AI Platform,136735.75,49015.24,87720.51,64.15,86,14,2,3559,7.89,36.3,123,42828.71,2,1589.95,2.04
2021,4,Q2,Asia-Pacific,AI Consulting,106413.49,64692.46,41721.03,39.21,17,3,0,591,8.61,44.0,21,19704.95,0,6259.62,2.38
2021,4,Q2,Asia-Pacific,AI Education,12932.48,7025.23,5907.25,45.68,27,8,2,151,8.35,45.0,28,8666.68,1,478.98,6.03
2021,4,Q2,Asia-Pacific,AI Hardware,19624.29,12732.19,6892.1,35.12,8,3,0,22,7.13,27.7,12,8800.1,0,2453.04,5.43
2021,4,Q2,Asia-Pacific,AI Platform,114687.49,56096.88,58590.61,51.09,57,12,0,2780,8.03,28.0,79,44882.37,4,2012.06,0.77
2021,4,Q2,Europe,AI Consulting,83843.38,42288.26,41555.11,49.56,13,3,0,497,8.48,44.4,11,14211.94,1,6449.49,0.0
2021,4,Q2,Europe,AI Education,10425.62,3830.09,6595.54,63.26,26,12,1,115,7.95,32.8,35,7106.89,3,400.99,3.4
2021,4,Q2,Europe,AI Hardware,15554.8,8612.25,6942.56,44.63,8,0,0,12,7.31,32.0,11,11378.59,0,1944.35,5.62
2021,4,Q2,Europe,AI Platform,117769.57,60275.28,57494.29,48.82,68,14,5,2830,7.49,26.4,111,36777.93,1,1731.91,7.34
2021,4,Q2,Latin America,AI Consulting,58701.24,27592.41,31108.82,53.0,8,1,0,278,8.65,38.0,3,9252.81,0,7337.65,5.71
2021,4,Q2,Latin America,AI Education,6731.84,3280.45,3451.39,51.27,23,3,1,60,7.9,30.4,33,4654.45,2,292.69,3.35
2021,4,Q2,Latin America,AI Hardware,9830.58,6294.51,3536.07,35.97,3,1,0,9,7.36,26.4,6,7614.22,1,3276.86,3.46
2021,4,Q2,Latin America,AI Platform,66045.11,23884.13,42160.98,63.84,36,17,2,2327,8.04,34.5,60,15600.67,2,1834.59,4.38
2021,4,Q2,North America,AI Consulting,93184.42,59383.68,33800.74,36.27,11,3,1,442,8.87,49.8,12,18950.54,0,8471.31,5.92
2021,4,Q2,North America,AI Education,14015.49,5982.49,8033.0,57.32,35,6,1,128,8.48,39.8,40,8834.76,1,400.44,1.76
2021,4,Q2,North America,AI Hardware,17172.1,11377.17,5794.94,33.75,8,3,0,15,7.38,23.7,16,13784.17,0,2146.51,2.67
2021,4,Q2,North America,AI Platform,152985.6,75645.6,77340.0,50.55,72,19,3,4278,8.25,40.3,71,30605.36,1,2124.8,4.34
2021,5,Q2,Asia-Pacific,AI Consulting,94590.53,47110.38,47480.15,50.2,16,2,1,548,8.65,50.0,20,20055.75,1,5911.91,6.06
2021,5,Q2,Asia-Pacific,AI Hardware,12818.35,8380.36,4438.0,34.62,8,1,0,10,7.1,32.7,15,12670.83,0,1602.29,2.1
2021,5,Q2,Asia-Pacific,AI Platform,130586.34,67820.88,62765.46,48.06,61,17,4,3195,8.22,48.2,81,35091.55,5,2140.76,6.66
2021,5,Q2,Europe,AI Consulting,71919.15,40752.2,31166.95,43.34,12,7,0,429,8.38,37.3,14,23360.8,1,5993.26,2.29
2021,5,Q2,Europe,AI Hardware,13791.4,9560.68,4230.72,30.68,8,1,1,11,7.46,27.6,17,10197.6,1,1723.92,8.32
2021,5,Q2,Europe,AI Platform,98822.26,52809.74,46012.52,46.56,67,17,3,2372,7.96,42.3,110,30702.55,3,1474.96,4.28
2021,5,Q2,Latin America,AI Consulting,53138.03,32312.25,20825.78,39.19,7,6,0,300,8.69,35.6,8,12929.26,0,7591.15,3.28
2021,5,Q2,Latin America,AI Education,7023.55,2862.84,4160.71,59.24,18,6,1,73,8.22,32.8,26,5945.76,2,390.2,5.64
2021,5,Q2,Latin America,AI Hardware,8710.49,5814.93,2895.57,33.24,5,0,0,9,7.49,36.0,8,7931.35,0,1742.1,3.02
2021,5,Q2,Latin America,AI Platform,62868.58,24583.91,38284.67,60.9,40,10,1,2192,8.14,44.0,50,14528.88,3,1571.71,3.05
2021,5,Q2,North America,AI Consulting,104710.74,57284.0,47426.74,45.29,16,5,0,486,8.55,49.2,16,27517.71,0,6544.42,2.62
2021,5,Q2,North America,AI Education,13539.82,4942.75,8597.07,63.49,32,2,1,148,8.28,43.1,45,11928.13,5,423.12,4.0
2021,5,Q2,North America,AI Hardware,17360.63,10704.26,6656.37,38.34,10,2,1,18,7.39,32.6,22,15482.37,0,1736.06,5.15
2021,5,Q2,North America,AI Platform,133349.2,66456.08,66893.12,50.16,79,17,2,4080,8.71,42.7,94,44266.35,1,1687.96,1.96
2021,6,Q2,Asia-Pacific,AI Consulting,102660.59,51812.86,50847.73,49.53,13,5,0,555,9.09,51.0,17,20327.26,2,7896.97,0.0
2021,6,Q2,Asia-Pacific,AI Education,11244.04,5013.12,6230.92,55.42,39,7,1,100,8.21,37.9,60,10786.03,3,288.31,3.01
2021,6,Q2,Europe,AI Consulting,93317.98,50358.61,42959.37,46.04,13,3,0,529,8.49,52.8,22,15832.09,1,7178.31,0.0
2021,6,Q2,Europe,AI Education,14839.82,5820.48,9019.34,60.78,28,10,1,147,7.88,30.8,44,6148.3,0,529.99,5.35
2021,6,Q2,Europe,AI Hardware,15265.64,11366.36,3899.28,25.54,8,2,0,18,7.16,32.6,11,6893.53,0,1908.21,1.91
2021,6,Q2,Europe,AI Platform,98752.35,37700.74,61051.61,61.82,53,17,1,2552,8.16,41.1,64,38199.48,2,1863.25,2.4
2021,6,Q2,Latin America,AI Consulting,52993.15,30307.51,22685.64,42.81,6,4,0,280,8.69,47.1,9,9282.43,0,8832.19,5.54
2021,6,Q2,Latin America,AI Education,6908.59,3003.2,3905.39,56.53,18,7,1,62,8.06,38.1,33,3801.13,1,383.81,6.33
2021,6,Q2,Latin America,AI Hardware,9233.72,6285.58,2948.14,31.93,4,1,0,9,6.99,27.5,11,4586.09,3,2308.43,0.98
2021,6,Q2,Latin America,AI Platform,73034.97,38722.61,34312.36,46.98,44,16,2,2217,7.87,33.3,76,15086.53,3,1659.89,3.48
2021,6,Q2,North America,AI Consulting,81238.69,37022.6,44216.09,54.43,14,5,1,437,8.72,41.9,12,21027.52,1,5802.76,4.69
2021,6,Q2,North America,AI Education,15312.8,5991.23,9321.57,60.87,45,13,1,130,8.72,47.7,51,10601.07,3,340.28,3.13
2021,6,Q2,North America,AI Platform,131133.71,72068.86,59064.85,45.04,66,22,3,4683,8.03,35.2,93,32112.72,1,1986.87,4.35
2021,7,Q3,Asia-Pacific,AI Consulting,81232.46,46401.76,34830.7,42.88,11,3,1,447,8.04,38.6,8,22546.79,0,7384.77,4.82
2021,7,Q3,Asia-Pacific,AI Education,11235.32,3977.13,7258.19,64.6,29,11,2,119,8.25,38.2,45,6553.69,2,387.42,6.1
2021,7,Q3,Asia-Pacific,AI Hardware,14347.09,8178.51,6168.58,43.0,8,0,0,13,7.29,40.0,16,9961.09,1,1793.39,5.11
2021,7,Q3,Asia-Pacific,AI Platform,119635.96,63166.14,56469.82,47.2,70,21,3,3056,8.07,42.2,75,33067.99,3,1709.09,4.94
2021,7,Q3,Europe,AI Consulting,84704.02,41546.77,43157.25,50.95,14,3,0,340,8.37,46.9,21,21627.54,0,6050.29,2.32
2021,7,Q3,Europe,AI Education,10657.21,3734.55,6922.66,64.96,29,6,2,124,8.22,44.5,33,6664.94,1,367.49,5.68
2021,7,Q3,Europe,AI Hardware,11795.18,8288.82,3506.36,29.73,6,1,0,13,6.98,16.5,14,10518.48,1,1965.86,1.97
2021,7,Q3,Latin America,AI Consulting,56586.96,29085.82,27501.14,48.6,6,3,0,313,9.0,44.2,7,9121.09,2,9431.16,6.29
2021,7,Q3,Latin America,AI Education,7191.55,3823.58,3367.97,46.83,20,6,1,84,8.42,42.7,27,4655.17,4,359.58,4.69
2021,7,Q3,Latin America,AI Hardware,8518.99,5946.51,2572.48,30.2,5,3,0,8,7.12,29.7,3,7527.72,1,1703.8,3.72
2021,7,Q3,North America,AI Consulting,97571.41,53232.83,44338.58,45.44,12,3,1,505,8.77,56.2,15,23862.56,0,8130.95,4.39
2021,7,Q3,North America,AI Education,13763.31,4698.11,9065.2,65.86,43,7,1,133,8.48,52.3,55,10052.39,2,320.08,2.64
2021,7,Q3,North America,AI Hardware,14263.68,9781.39,4482.29,31.42,9,3,0,14,7.31,22.3,13,14216.44,1,1584.85,2.75
2021,7,Q3,North America,AI Platform,134543.01,63616.32,70926.7,52.72,92,13,4,3938,7.9,25.6,111,32570.27,1,1462.42,4.65
2021,8,Q3,Asia-Pacific,AI Education,9630.03,5048.63,4581.39,47.57,42,6,1,88,7.92,45.3,65,9476.78,2,229.29,1.23
2021,8,Q3,Asia-Pacific,AI Hardware,16629.32,11233.88,5395.44,32.45,8,3,0,14,7.18,26.6,13,13315.96,0,2078.66,3.44
2021,8,Q3,Asia-Pacific,AI Platform,124016.93,51518.9,72498.03,58.46,67,17,2,4318,8.01,36.5,85,33256.95,1,1851.0,2.97
2021,8,Q3,Europe,AI Consulting,84788.08,50405.86,34382.22,40.55,11,5,0,366,8.76,43.6,9,12925.17,1,7708.01,1.25
2021,8,Q3,Europe,AI Education,8817.59,4504.32,4313.27,48.92,33,14,1,94,8.42,34.2,43,5982.59,1,267.2,4.11
2021,8,Q3,Europe,AI Platform,90698.54,46062.77,44635.77,49.21,64,12,3,2648,8.25,40.0,100,34856.53,2,1417.16,4.59
2021,8,Q3,Latin America,AI Consulting,55334.25,25024.35,30309.89,54.78,8,2,0,282,8.71,40.8,9,14648.32,1,6916.78,4.79
2021,8,Q3,Latin America,AI Education,6327.17,2843.48,3483.69,55.06,21,9,1,69,8.28,39.1,25,5820.17,2,301.29,3.54
2021,8,Q3,North America,AI Consulting,109659.88,70076.83,39583.06,36.1,18,7,1,523,8.31,38.1,25,29866.5,0,6092.22,2.82
2021,8,Q3,North America,AI Education,12175.57,4052.41,8123.17,66.72,44,12,2,113,7.71,31.0,72,10522.58,4,276.72,3.69
2021,8,Q3,North America,AI Hardware,16531.52,11588.52,4942.99,29.9,11,1,0,13,7.17,24.1,19,10602.59,1,1502.87,4.29
2021,8,Q3,North America,AI Platform,130281.46,55965.75,74315.71,57.04,91,16,4,4012,7.97,29.8,141,33254.39,0,1431.66,4.4
2021,9,Q3,Asia-Pacific,AI Consulting,88728.16,51276.96,37451.2,42.21,11,5,0,509,8.62,50.6,8,23460.65,1,8066.2,3.44
2021,9,Q3,Asia-Pacific,AI Education,11111.77,5863.55,5248.22,47.23,39,12,3,104,8.14,37.5,60,8993.99,0,284.92,7.22
2021,9,Q3,Asia-Pacific,AI Hardware,16158.83,8995.27,7163.55,44.33,10,1,0,19,7.16,25.6,24,11795.41,0,1615.88,2.93
2021,9,Q3,Europe,AI Consulting,61050.28,31665.94,29384.35,48.13,11,5,1,250,8.22,35.3,20,16417.58,3,5550.03,4.55
2021,9,Q3,Europe,AI Education,9730.83,5111.66,4619.17,47.47,24,12,2,114,8.35,40.5,24,8620.12,5,405.45,6.42
2021,9,Q3,Europe,AI Hardware,10079.66,7267.07,2812.59,27.9,8,2,0,10,7.31,31.9,7,11169.62,0,1259.96,1.54
2021,9,Q3,Europe,AI Platform,78135.45,37850.13,40285.32,51.56,51,21,3,2077,7.78,36.2,79,26882.75,3,1532.07,6.3
2021,9,Q3,Latin America,AI Consulting,46918.86,23176.05,23742.81,50.6,7,1,0,209,8.16,38.0,11,11302.37,2,6702.69,3.62
2021,9,Q3,Latin America,AI Education,5117.72,2443.9,2673.83,52.25,16,10,1,61,8.09,39.1,18,4712.41,3,319.86,3.25
2021,9,Q3,Latin America,AI Hardware,7547.75,4375.26,3172.49,42.03,5,4,0,8,6.87,20.3,7,6426.65,0,1509.55,1.79
2021,9,Q3,North America,AI Consulting,96148.94,51969.74,44179.2,45.95,17,3,0,461,8.55,37.7,12,21934.6,0,5655.82,0.12
2021,9,Q3,North America,AI Education,12143.93,6028.86,6115.08,50.35,34,7,2,139,8.31,34.0,42,11485.81,2,357.17,6.69
2021,9,Q3,North America,AI Hardware,14767.11,10201.38,4565.74,30.92,11,3,1,15,7.2,25.2,14,15863.87,0,1342.46,5.33
2021,9,Q3,North America,AI Platform,119527.05,59627.35,59899.7,50.11,73,19,4,3856,7.96,26.5,108,45149.68,2,1637.36,5.65
2021,10,Q4,Asia-Pacific,AI Consulting,86599.54,53628.48,32971.07,38.07,14,5,0,424,8.82,41.6,9,19997.69,1,6185.68,3.5
2021,10,Q4,Asia-Pacific,AI Education,10877.17,3480.78,7396.38,68.0,31,13,2,123,8.56,33.4,35,9862.45,2,350.88,5.48
2021,10,Q4,Asia-Pacific,AI Hardware,13972.11,8453.24,5518.87,39.5,6,1,0,13,6.8,24.8,18,9075.97,1,2328.68,6.23
2021,10,Q4,Asia-Pacific,AI Platform,121268.23,52535.1,68733.13,56.68,58,13,2,4255,7.87,39.5,78,40508.75,1,2090.83,2.86
2021,10,Q4,Europe,AI Consulting,72737.18,47088.8,25648.39,35.26,12,7,0,315,8.53,40.1,12,17038.75,1,6061.43,3.66
2021,10,Q4,Europe,AI Education,8155.85,4228.92,3926.93,48.15,37,8,2,65,7.8,32.6,59,5419.53,1,220.43,4.9
2021,10,Q4,Europe,AI Hardware,12053.61,6791.07,5262.54,43.66,8,0,0,9,7.62,28.0,15,9551.51,0,1506.7,1.87
2021,10,Q4,Europe,AI Platform,107206.68,51902.26,55304.43,51.59,69,17,3,3257,8.29,36.6,107,23538.03,0,1553.72,4.45
2021,10,Q4,Latin America,AI Consulting,47191.72,22745.85,24445.87,51.8,8,5,0,242,9.06,53.7,10,14151.03,0,5898.97,3.91
2021,10,Q4,Latin America,AI Education,5014.28,2566.77,2447.52,48.81,21,8,1,49,8.35,43.2,31,4492.08,4,238.78,2.81
2021,10,Q4,Latin America,AI Hardware,7287.88,4920.18,2367.7,32.49,4,0,0,6,7.46,39.4,7,4966.97,2,1821.97,4.08
2021,10,Q4,North America,AI Consulting,88948.35,57581.55,31366.81,35.26,15,6,0,510,8.66,49.0,16,27510.42,0,5929.89,3.15
2021,10,Q4,North America,AI Education,11560.43,5654.85,5905.58,51.08,34,9,1,113,8.35,43.6,54,7022.76,2,340.01,2.73
2021,10,Q4,North America,AI Hardware,17330.35,9991.23,7339.12,42.35,8,2,0,20,7.29,24.5,5,9402.63,2,2166.29,3.83
2021,10,Q4,North America,AI Platform,143103.43,74102.43,69000.99,48.22,62,17,3,4175,7.66,35.7,74,27461.89,0,2308.12,4.07
2021,11,Q4,Asia-Pacific,AI Consulting,88224.95,42177.23,46047.71,52.19,16,3,1,461,8.57,44.6,12,21456.37,1,5514.06,4.9
2021,11,Q4,Asia-Pacific,AI Hardware,12548.21,8073.51,4474.69,35.66,7,1,0,11,7.43,31.2,9,11694.8,0,1792.6,6.31
2021,11,Q4,Asia-Pacific,AI Platform,126567.64,59221.13,67346.5,53.21,63,17,2,3571,8.28,33.7,73,29061.35,0,2009.01,3.7
2021,11,Q4,Europe,AI Consulting,59880.74,38649.28,21231.46,35.46,11,5,1,245,8.88,50.0,15,21389.65,1,5443.7,4.75
2021,11,Q4,Europe,AI Education,11781.98,4971.45,6810.54,57.8,37,7,1,114,8.24,38.7,48,8964.2,2,318.43,2.68
2021,11,Q4,Europe,AI Hardware,14571.22,9212.05,5359.17,36.78,6,2,1,13,6.97,25.0,17,12177.48,1,2428.54,8.92
2021,11,Q4,Europe,AI Platform,102546.65,56228.34,46318.32,45.17,59,18,5,2865,7.98,28.8,91,27263.9,0,1738.08,8.8
2021,11,Q4,Latin America,AI Consulting,48598.01,29097.93,19500.08,40.13,6,2,0,215,8.81,47.3,4,12056.78,1,8099.67,1.58
2021,11,Q4,Latin America,AI Education,6943.43,2604.7,4338.73,62.49,15,9,0,61,8.24,33.4,21,5119.55,1,462.9,3.26
2021,11,Q4,Latin America,AI Hardware,7930.67,5438.92,2491.76,31.42,4,2,0,9,6.8,23.6,9,4334.5,0,1982.67,4.75
2021,11,Q4,North America,AI Consulting,90659.94,43299.69,47360.25,52.24,13,0,0,376,8.33,38.3,15,23754.71,0,6973.84,0.87
2021,11,Q4,North America,AI Education,11656.53,4983.93,6672.6,57.24,37,9,1,107,8.1,38.8,56,6537.81,3,315.04,3.71
2021,11,Q4,North America,AI Hardware,18161.5,11998.94,6162.56,33.93,8,1,0,21,7.51,35.8,13,10678.4,1,2270.19,0.85
2021,11,Q4,North America,AI Platform,162617.24,65779.69,96837.55,59.55,70,19,2,4102,8.08,42.3,85,41930.29,0,2323.1,2.53
2021,12,Q4,Asia-Pacific,AI Consulting,99168.44,46669.05,52499.39,52.94,14,1,1,546,8.85,42.3,18,24394.94,1,7083.46,5.29
2021,12,Q4,Asia-Pacific,AI Education,13713.16,6847.18,6865.98,50.07,34,6,2,113,8.42,46.0,29,6441.91,7,403.33,5.89
2021,12,Q4,Asia-Pacific,AI Hardware,15802.2,9237.72,6564.48,41.54,8,4,0,16,7.26,25.9,21,11359.29,0,1975.27,1.06
2021,12,Q4,Asia-Pacific,AI Platform,107237.72,41910.07,65327.65,60.92,60,13,2,2947,8.19,34.0,88,37965.6,3,1787.3,3.38
2021,12,Q4,Europe,AI Education,11056.59,3874.52,7182.07,64.96,27,7,1,112,7.97,39.2,42,6876.23,5,409.5,1.93
2021,12,Q4,Europe,AI Hardware,15966.91,10301.51,5665.4,35.48,7,6,0,12,6.98,18.9,18,7250.54,0,2280.99,0.0
2021,12,Q4,Latin America,AI Consulting,48643.04,23574.4,25068.64,51.54,8,3,0,209,8.29,48.8,11,11866.72,2,6080.38,3.84
2021,12,Q4,Latin America,AI Education,5610.99,2263.54,3347.45,59.66,23,7,0,63,8.07,40.1,28,4887.95,2,243.96,2.13
2021,12,Q4,Latin America,AI Hardware,9771.67,6109.54,3662.14,37.48,4,2,0,9,7.37,29.9,4,7948.93,0,2442.92,2.24
2021,12,Q4,Latin America,AI Platform,61788.94,29392.94,32396.0,52.43,33,19,1,1915,7.66,31.6,61,14529.62,1,1872.39,1.81
2021,12,Q4,North America,AI Consulting,90424.86,58634.58,31790.28,35.16,17,2,1,395,8.3,47.1,33,28144.44,0,5319.11,3.23
2021,12,Q4,North America,AI Platform,116548.4,45748.12,70800.28,60.75,88,21,6,2887,7.79,36.9,127,32176.83,2,1324.41,6.67
2022,1,Q1,Asia-Pacific,AI Consulting,104576.25,61473.21,43103.04,41.22,13,4,1,618,8.95,49.4,14,28845.5,3,8044.33,5.01
2022,1,Q1,Asia-Pacific,AI Education,14932.51,5140.78,9791.73,65.57,40,9,2,168,8.52,38.9,43,11520.72,2,373.31,4.27
2022,1,Q1,Asia-Pacific,AI Hardware,17545.67,10302.85,7242.82,41.28,8,2,0,14,7.41,38.8,12,14311.43,0,2193.21,4.02
2022,1,Q1,Asia-Pacific,AI Platform,150955.2,58381.59,92573.61,61.33,73,16,2,3822,8.25,38.2,101,34380.29,0,2067.88,2.46
2022,1,Q1,Europe,AI Consulting,90083.42,51583.07,38500.35,42.74,15,3,1,424,8.92,33.4,17,18429.68,2,6005.56,6.39
2022,1,Q1,Europe,AI Education,13686.24,6523.87,7162.37,52.33,41,4,1,154,8.19,30.8,59,6395.13,3,333.81,3.63
2022,1,Q1,Europe,AI Hardware,17311.67,10109.61,7202.06,41.6,7,1,0,19,7.08,19.4,13,12454.51,0,2473.1,5.85
2022,1,Q1,Europe,AI Platform,135648.54,71548.94,64099.61,47.25,52,17,2,4579,8.17,39.1,70,41039.39,0,2608.63,3.96
2022,1,Q1,Latin America,AI Consulting,48666.03,23552.8,25113.23,51.6,10,1,0,226,8.34,39.2,10,14062.02,2,4866.6,3.19
2022,1,Q1,Latin America,AI Education,6933.78,3138.83,3794.95,54.73,23,3,1,65,8.26,38.4,39,4939.11,2,301.47,3.55
2022,1,Q1,Latin America,AI Hardware,8970.13,5716.57,3253.56,36.27,5,3,0,9,7.06,25.4,6,6878.4,0,1794.03,2.8
2022,1,Q1,Latin America,AI Platform,84067.57,40763.38,43304.2,51.51,43,25,2,2841,8.35,42.4,70,16136.16,2,1955.06,4.24
2022,1,Q1,North America,AI Education,18956.67,9265.75,9690.92,51.12,48,5,1,223,8.46,47.2,59,12433.13,1,394.93,1.89
2022,1,Q1,North America,AI Hardware,20492.57,12162.28,8330.29,40.65,12,2,0,22,7.04,21.9,23,14523.88,1,1707.71,2.83
2022,1,Q1,North America,AI Platform,155169.04,84146.04,71023.0,45.77,87,11,3,5461,8.25,35.5,98,32365.92,2,1783.55,3.66
2022,2,Q1,Asia-Pacific,AI Consulting,96439.16,50267.31,46171.85,47.88,16,5,0,389,8.5,53.1,20,28747.85,2,6027.45,2.26
2022,2,Q1,Asia-Pacific,AI Education,13603.27,5323.66,8279.61,60.86,39,7,2,110,8.1,36.8,47,9992.53,4,348.8,3.95
2022,2,Q1,Asia-Pacific,AI Hardware,19464.03,11906.57,7557.46,38.83,8,1,0,16,7.02,20.6,20,9639.38,0,2433.0,2.55
2022,2,Q1,Europe,AI Consulting,91246.29,44207.95,47038.34,51.55,12,5,1,478,8.78,37.7,12,15951.21,1,7603.86,4.39
2022,2,Q1,Europe,AI Education,13164.65,5527.94,7636.71,58.01,39,8,1,122,8.33,30.1,58,8700.56,2,337.56,1.74
2022,2,Q1,Europe,AI Hardware,13509.92,8375.21,5134.71,38.01,8,1,0,15,7.69,38.9,19,8940.57,0,1688.74,2.63
2022,2,Q1,Europe,AI Platform,128709.49,57499.18,71210.32,55.33,60,12,1,3235,8.03,35.8,74,28313.27,4,2145.16,1.59
2022,2,Q1,Latin America,AI Consulting,62583.67,30315.16,32268.51,51.56,6,2,0,372,8.58,37.4,9,10871.19,1,10430.61,6.71
2022,2,Q1,Latin America,AI Education,6967.93,3051.52,3916.41,56.21,24,10,1,63,7.93,32.6,35,5789.63,2,290.33,4.93
2022,2,Q1,Latin America,AI Hardware,10212.75,7035.91,3176.83,31.11,5,0,0,11,7.3,28.9,10,5940.79,1,2042.55,2.8
2022,2,Q1,Latin America,AI Platform,72241.4,38794.74,33446.66,46.3,51,14,2,2475,7.6,25.9,87,24813.82,3,1416.5,3.37
2022,2,Q1,North America,AI Consulting,118917.28,59117.17,59800.12,50.29,20,2,0,610,8.99,48.8,18,16974.55,1,5945.86,1.26
2022,2,Q1,North America,AI Education,15550.55,5090.59,10459.96,67.26,37,4,2,182,8.49,36.7,39,7621.45,3,420.29,5.85
2022,2,Q1,North America,AI Hardware,19820.05,14232.13,5587.92,28.19,12,1,1,17,6.82,19.9,25,11801.0,0,1651.67,6.63
2022,3,Q1,Asia-Pacific,AI Consulting,133562.75,65977.98,67584.77,50.6,19,2,1,625,8.76,44.6,25,18199.64,2,7029.62,3.53
2022,3,Q1,Asia-Pacific,AI Hardware,17722.64,12064.88,5657.76,31.92,9,3,0,14,7.06,20.6,12,12496.45,0,1969.18,5.27
2022,3,Q1,Asia-Pacific,AI Platform,150433.42,74965.81,75467.61,50.17,81,20,4,3883,8.01,37.5,102,38650.77,2,1857.2,4.4
2022,3,Q1,Europe,AI Consulting,92737.41,53992.22,38745.19,41.78,15,5,1,474,9.01,56.0,18,19199.77,1,6182.49,3.76
2022,3,Q1,Europe,AI Education,13872.12,7107.79,6764.33,48.76,38,8,1,153,8.41,35.5,36,6641.51,1,365.06,3.44
2022,3,Q1,Europe,AI Hardware,19619.76,12337.43,7282.33,37.12,6,2,0,21,7.56,30.4,6,8823.92,1,3269.96,6.73
2022,3,Q1,Latin America,AI Consulting,53382.43,26736.62,26645.82,49.91,9,1,0,239,8.68,45.9,11,12005.88,0,5931.38,2.93
2022,3,Q1,Latin America,AI Education,8668.01,3485.12,5182.89,59.79,19,12,1,83,8.31,35.9,22,6137.09,3,456.21,3.2
2022,3,Q1,Latin America,AI Hardware,9967.45,6852.83,3114.63,31.25,5,5,0,10,7.11,22.8,7,8314.08,0,1993.49,2.95
2022,3,Q1,Latin America,AI Platform,88398.79,35373.73,53025.06,59.98,50,16,3,2256,7.72,29.2,70,23817.1,0,1767.98,6.16
2022,3,Q1,North America,AI Consulting,127633.01,62959.91,64673.1,50.67,14,2,0,526,8.99,39.6,15,23121.91,0,9116.64,0.0
2022,3,Q1,North America,AI Education,14540.47,6023.01,8517.46,58.58,40,5,1,143,8.2,38.4,44,10724.9,1,363.51,2.48
2022,3,Q1,North America,AI Hardware,21481.81,11942.95,9538.87,44.4,10,2,0,21,7.31,28.0,12,10594.56,1,2148.18,3.88
2022,3,Q1,North America,AI Platform,156707.65,67186.09,89521.56,57.13,80,13,4,5404,8.27,33.9,106,48928.55,0,1958.85,5.56
2022,4,Q2,Asia-Pacific,AI Consulting,110396.6,66358.37,44038.22,39.89,14,3,1,518,9.01,56.8,9,23272.42,0,7885.47,5.06
2022,4,Q2,Asia-Pacific,AI Education,13454.63,4408.08,9046.55,67.24,45,6,3,160,8.31,38.9,54,8196.33,3,298.99,5.95
2022,4,Q2,Asia-Pacific,AI Hardware,17036.37,10329.49,6706.87,39.37,10,4,0,18,7.4,29.1,19,10455.99,0,1703.64,2.9
2022,4,Q2,Europe,AI Consulting,87821.61,56380.36,31441.25,35.8,12,1,1,364,8.38,42.5,13,18113.59,2,7318.47,5.37
2022,4,Q2,Europe,AI Education,11577.59,4480.81,7096.79,61.3,36,2,2,112,8.31,39.8,40,8812.13,1,321.6,5.63
2022,4,Q2,Europe,AI Hardware,15211.04,9847.45,5363.59,35.26,10,2,0,18,7.51,26.4,13,12817.58,0,1521.1,4.21
2022,4,Q2,Europe,AI Platform,135691.03,73651.83,62039.2,45.72,57,16,3,4714,7.95,38.3,84,22312.18,1,2380.54,5.84
2022,4,Q2,Latin America,AI Consulting,54085.95,31255.09,22830.86,42.21,7,5,0,227,8.77,42.6,6,14061.37,0,7726.56,3.13
2022,4,Q2,Latin America,AI Hardware,11078.65,6800.92,4277.72,38.61,4,1,0,10,7.21,30.8,7,6398.77,1,2769.66,5.1
2022,4,Q2,Latin America,AI Platform,66979.14,23828.52,43150.62,64.42,46,14,3,1656,8.26,48.2,56,20576.09,3,1456.07,5.82
2022,4,Q2,North America,AI Consulting,129371.49,79903.69,49467.8,38.24,20,0,1,739,8.84,43.9,15,29773.68,1,6468.57,2.82
2022,4,Q2,North America,AI Hardware,21258.95,12428.51,8830.43,41.54,9,1,1,18,7.38,34.5,13,9558.48,1,2362.11,5.61
2022,4,Q2,North America,AI Platform,163702.46,79230.11,84472.35,51.6,95,21,3,5757,8.56,45.2,115,51434.22,0,1723.18,3.66
2022,5,Q2,Asia-Pacific,AI Consulting,107152.06,50349.93,56802.13,53.01,17,0,1,545,9.03,44.0,16,20276.47,0,6303.06,5.26
